route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
2454_8314,2454,8314,BM Emergency Centre to St Columba's Catholic College,School Buses,712,00B5EF,FFFFFF
2454_8315,2454,8315,North Wentworth Falls to St Columba's Catholic College,School Buses,712,00B5EF,FFFFFF
2454_8316,2454,8316,Katoomba to Leura PS viaNorthKatoomba,School Buses,712,00B5EF,FFFFFF
2454_8320,2454,8320,Katoomba to Wentworth Falls,School Buses,712,00B5EF,FFFFFF
2454_8321,2454,8321,Katoomba to Blackheath Station,School Buses,712,00B5EF,FFFFFF
2454_8322,2454,8322,Blue MountIns Grammar School to Katoomba North PS,School Buses,712,00B5EF,FFFFFF
2454_8323,2454,8323,Hazelbrook to Woodford Station,School Buses,712,00B5EF,FFFFFF
2454_8324,2454,8324,North Katoomba to Katoomba HS,School Buses,712,00B5EF,FFFFFF
2454_8325,2454,8325,Katoomba to Wentworth Falls PS,School Buses,712,00B5EF,FFFFFF
2454_8326,2454,8326,South Katoomba to Katoomba PS,School Buses,712,00B5EF,FFFFFF
2454_8501,2454,8501,Blaxland HS to East Blaxland,School Buses,712,00B5EF,FFFFFF
2454_8502,2454,8502,Blaxland East PS to Mt Riverview PS,School Buses,712,00B5EF,FFFFFF
2454_8503,2454,8503,"Mt Riverview PS to Koala Rd, Blaxland",School Buses,712,00B5EF,FFFFFF
2454_8504,2454,8504,Blaxland HS to East Blaxland,School Buses,712,00B5EF,FFFFFF
2454_8506,2454,8506,Blaxland HS to Lapstone,School Buses,712,00B5EF,FFFFFF
2454_8507,2454,8507,Blaxland East PS to St Finbars PS,School Buses,712,00B5EF,FFFFFF
2454_8508,2454,8508,St Finbars PS to Mt Sion,School Buses,712,00B5EF,FFFFFF
2454_8510,2454,8510,Wycliffe Christian School to St Finbars PS,School Buses,712,00B5EF,FFFFFF
2454_8511,2454,8511,St Finbars PS to Lapstone,School Buses,712,00B5EF,FFFFFF
2454_8512,2454,8512,Nepean District CS to Emu Plains Rd,School Buses,712,00B5EF,FFFFFF
2454_8513,2454,8513,Blaxland HS to Lennox SC,School Buses,712,00B5EF,FFFFFF
2454_8514,2454,8514,Emu Plains to Penrith Interchange,School Buses,712,00B5EF,FFFFFF
2454_8515,2454,8515,Blaxland HS to Warrimoo Station,School Buses,712,00B5EF,FFFFFF
2454_8516,2454,8516,Wycliffe Christian School to Lee Rd Shops,School Buses,712,00B5EF,FFFFFF
2454_8517,2454,8517,St Thomas Aquinas PS to Penrith Plaza,School Buses,712,00B5EF,FFFFFF
2454_8518,2454,8518,McCarthy HS to Leonay,School Buses,712,00B5EF,FFFFFF
2454_8520,2454,8520,St Dominic's College to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8521,2454,8521,Caroline Chisholm Girls HS to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8522,2454,8522,Nepean HS to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8523,2454,8523,McCarthy HS to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8524,2454,8524,Penrith Anglican College to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8525,2454,8525,Blaxland HS to Mt Riverview,School Buses,712,00B5EF,FFFFFF
2454_8526,2454,8526,Wyclffe Christian School to Warrimoo,School Buses,712,00B5EF,FFFFFF
2454_8527,2454,8527,St Pauls Grammar to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8528,2454,8528,Blaxland East PS to Glenbrook,School Buses,712,00B5EF,FFFFFF
2454_8529,2454,8529,Blaxland HS to Lennox Shopping Centre ,School Buses,712,00B5EF,FFFFFF
2454_8530,2454,8530,Blaxland HS to Rusden Rd at Bunbinla Av,School Buses,712,00B5EF,FFFFFF
2454_8531,2454,8531,St Pauls Grammar to Springwood,School Buses,712,00B5EF,FFFFFF
2454_8532,2454,8532,Nepean HS to Emu Heights,School Buses,712,00B5EF,FFFFFF
2454_8533,2454,8533,McCarthy HS to Blaxland Shops,School Buses,712,00B5EF,FFFFFF
2454_8534,2454,8534,Wycliffe to Richmond Station via Nepean HS,School Buses,712,00B5EF,FFFFFF
2454_8535,2454,8535,Blaxland HS to Hillside Cr at Mount St,School Buses,712,00B5EF,FFFFFF
2454_8536,2454,8536,Wycliffe to Lapstone via St Columba's Catholic College,School Buses,712,00B5EF,FFFFFF
2454_8538,2454,8538,Nepean HS to Old Great Western Hwy via Leonay,School Buses,712,00B5EF,FFFFFF
2454_8539,2454,8539,Penrith Anglican College to Mount Riverview,School Buses,712,00B5EF,FFFFFF
2454_8540,2454,8540,Blaxland HS to Russell St before Old Bathurst Rd,School Buses,712,00B5EF,FFFFFF
2454_8601,2454,8601,Wycliffe Christian School to Emu Plains Rd,School Buses,712,00B5EF,FFFFFF
2454_8602,2454,8602,St Finbars PS to Blaxland Station,School Buses,712,00B5EF,FFFFFF
2454_8603,2454,8603,Blaxland Station to Springwood Station,School Buses,712,00B5EF,FFFFFF
2454_8604,2454,8604,Wycliffe Christian School to Leonay,School Buses,712,00B5EF,FFFFFF
2454_8605,2454,8605,Penrith Anglican College to Springwood Station,School Buses,712,00B5EF,FFFFFF
2454_8606,2454,8606,Springwood PS to Winmalee Fire Brigade,School Buses,712,00B5EF,FFFFFF
2454_8607,2454,8607,Blaxland HS to Rusden Rd at Bunbinla Av,School Buses,712,00B5EF,FFFFFF
2454_8608,2454,8608,Blaxland HS to Warrimoo Station,School Buses,712,00B5EF,FFFFFF
2454_8609,2454,8609,Springwood HS to Ellison PS & Winmalee HS,School Buses,712,00B5EF,FFFFFF
2454_8610,2454,8610,St Thomas Aquinas PS to Green Pde nr Cambridge St,School Buses,712,00B5EF,FFFFFF
2454_8611,2454,8611,Winmalee HS to Macquarie Rd at Davies Av,School Buses,712,00B5EF,FFFFFF
2454_8612,2454,8612,St Columba's Catholic College to Winmalee Fire Brigade,School Buses,712,00B5EF,FFFFFF
2454_8613,2454,8613,St Columba's Catholic College to Valley Heights Depot,School Buses,712,00B5EF,FFFFFF
2454_8614,2454,8614,Winmalee HS to Warrimoo,School Buses,712,00B5EF,FFFFFF
2454_8615,2454,8615,Warrimoo PS to Blaxland Station,School Buses,712,00B5EF,FFFFFF
2454_8617,2454,8617,Wycliffe Christian School to Macquarie Rd near Stanway Av,School Buses,712,00B5EF,FFFFFF
2454_8618,2454,8618,Springwood PS to Springwood Anglican Church,School Buses,712,00B5EF,FFFFFF
2454_8620,2454,8620,Winmalee HS to Halcyon Av after Hawkesbury Rd,School Buses,712,00B5EF,FFFFFF
2454_8621,2454,8621,Winmalee PS to Yellow Rock,School Buses,712,00B5EF,FFFFFF
2454_8622,2454,8622,St Thomas Aquinas PS to Great Western Hwy after Lugano Av,School Buses,712,00B5EF,FFFFFF
2454_8623,2454,8623,Winmalee HS to Hawkesbury Rd opp Lawson Rd,School Buses,712,00B5EF,FFFFFF
2454_8624,2454,8624,St Columba's Catholic College to Norman Lindsay Gallery,School Buses,712,00B5EF,FFFFFF
2454_8625,2454,8625,Winmalee HS & PS to Hawkesbury Heights,School Buses,712,00B5EF,FFFFFF
2454_8626,2454,8626,Winmalee PS to Hawkesbury Rd opp Paulwood Ave,School Buses,712,00B5EF,FFFFFF
2454_8627,2454,8627,St Columba's Catholic College to Winmalee & Hawkesbury Heights,School Buses,712,00B5EF,FFFFFF
2454_8628,2454,8628,Winmalee HS to Springwood Station,School Buses,712,00B5EF,FFFFFF
2454_8629,2454,8629,St Columba's Catholic College to Springwood Station,School Buses,712,00B5EF,FFFFFF
2454_8630,2454,8630,St Columba's Catholic College to Lawson,School Buses,712,00B5EF,FFFFFF
2454_8631,2454,8631,Winmalee HS to Yellow Rock,School Buses,712,00B5EF,FFFFFF
2454_8632,2454,8632,St Columba's Catholic College to Great Western Hwy after Lugano Av,School Buses,712,00B5EF,FFFFFF
2454_8633,2454,8633,Winmalee HS to Waratah Village,School Buses,712,00B5EF,FFFFFF
2454_8634,2454,8634,St Columba's Catholic College to Mt Riverview,School Buses,712,00B5EF,FFFFFF
2454_8635,2454,8635,Ellison PS to Springwood Hospital,School Buses,712,00B5EF,FFFFFF
2454_8636,2454,8636,St Columba's Catholic College to Yellow Rock,School Buses,712,00B5EF,FFFFFF
2454_8637,2454,8637,Winmalee HS to Springwood Station,School Buses,712,00B5EF,FFFFFF
2454_8638,2454,8638,Glenbrook PS to Mt Sion,School Buses,712,00B5EF,FFFFFF
2454_8639,2454,8639,Penrith Anglican College to Blaxland East PS,School Buses,712,00B5EF,FFFFFF
2454_8640,2454,8640,Springwood HS to Highland Rd,School Buses,712,00B5EF,FFFFFF
2454_8641,2454,8641,St Columba's Catholic College to Linden,School Buses,712,00B5EF,FFFFFF
2454_8642,2454,8642,Springwood HS to Hazelbrook,School Buses,712,00B5EF,FFFFFF
2454_8643,2454,8643,St Columba's Catholic College to Hazelbrook Station,School Buses,712,00B5EF,FFFFFF
2454_8644,2454,8644,Springwood HS & Faulconbridge PS to Hazelbrook,School Buses,712,00B5EF,FFFFFF
2454_8646,2454,8646,St Col \ St Thomas to Glenbrook Lapstone,School Buses,712,00B5EF,FFFFFF
2454_8701,2454,8701,Katoomba HS to Hazelbrook Station,School Buses,712,00B5EF,FFFFFF
2454_8702,2454,8702,Wentworth Falls PS to St Canices PS,School Buses,712,00B5EF,FFFFFF
2454_8704,2454,8704,Springwood HS to Katoomba,School Buses,712,00B5EF,FFFFFF
2454_8705,2454,8705,Springwood HS to Katoomba,School Buses,712,00B5EF,FFFFFF
2454_8706,2454,8706,St Columba's Catholic College to Katoomba,School Buses,712,00B5EF,FFFFFF
2454_8707,2454,8707,Lawson PS to Hazelbrook Station,School Buses,712,00B5EF,FFFFFF
2454_8708,2454,8708,Springwood HS to Woodford Station,School Buses,712,00B5EF,FFFFFF
2454_8709,2454,8709,St Columba's Catholic College to Leura PS,School Buses,712,00B5EF,FFFFFF
2454_8710,2454,8710,Wentworth Falls PS to Blackheath,School Buses,712,00B5EF,FFFFFF
2454_8712,2454,8712,Springwood HS to Hazelbrook Shops via North Hazelbrook,School Buses,712,00B5EF,FFFFFF
2454_8713,2454,8713,St Columba's Catholic College to Lovel St near Wilson St,School Buses,712,00B5EF,FFFFFF
2454_8714,2454,8714,Winmalee HS to Linden,School Buses,712,00B5EF,FFFFFF
2454_8715,2454,8715,Carrington Hotel to Albion St before Great Western Hwy,School Buses,712,00B5EF,FFFFFF
2454_8716,2454,8716,Leura PS to Katoomba,School Buses,712,00B5EF,FFFFFF
2454_8717,2454,8717,Blackheath PS to Blue Mountains Wildlife Centre,School Buses,712,00B5EF,FFFFFF
2454_8718,2454,8718,Blue Mountains Christian School to Hazelbrook Station,School Buses,712,00B5EF,FFFFFF
2454_8721,2454,8721,KHS to North Katoomba via Albion,School Buses,712,00B5EF,FFFFFF
2454_8722,2454,8722,KHS to North Katoomba via Civic,School Buses,712,00B5EF,FFFFFF
2454_8728,2454,8728,Kindle Hill to Blackheath,School Buses,712,00B5EF,FFFFFF
2455_15,2455,15,Stanwell Park to Helensburgh,Illawarra Buses Network,700,00B5EF,FFFFFF
2455_2,2455,2,Stanwell Park to Wollongong via Thirroul,Illawarra Buses Network,700,00B5EF,FFFFFF
2455_S351,2455,S351,Scarborough PS to Austinmer PS,School Buses,712,00B5EF,FFFFFF
2455_S352,2455,S352,Stanwell Park PS to Bulli HS,School Buses,712,00B5EF,FFFFFF
2455_S353,2455,S353,Wombarra to Bulli HS via Austinmer,School Buses,712,00B5EF,FFFFFF
2455_S354,2455,S354,Bulli PS to Scarborough PS,School Buses,712,00B5EF,FFFFFF
2455_S355,2455,S355,Bulli to Bulli PS via Bulli HS,School Buses,712,00B5EF,FFFFFF
2455_S356,2455,S356,Woonona to Bulli HS,School Buses,712,00B5EF,FFFFFF
2455_S357,2455,S357,Bellambi to Bulli HS,School Buses,712,00B5EF,FFFFFF
2455_S358,2455,S358,Holy Spirit College to Thirroul,School Buses,712,00B5EF,FFFFFF
2455_S359,2455,S359,Thirroul to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2455_S360,2455,S360,Holy Spirit College to Coledale Beach,School Buses,712,00B5EF,FFFFFF
2455_S361,2455,S361,Stanwell Park to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2455_S362,2455,S362,Holy Spirit College to Austinmer,School Buses,712,00B5EF,FFFFFF
2455_S363,2455,S363,Stanwell Tops to Helensburgh PS,School Buses,712,00B5EF,FFFFFF
2455_S364,2455,S364,Helensburgh PS to Holy Cross College,School Buses,712,00B5EF,FFFFFF
2455_S365,2455,S365,Helensburgh PS to Stanwell Tops,School Buses,712,00B5EF,FFFFFF
2455_S366,2455,S366,Charles Harper Park to Otford PS,School Buses,712,00B5EF,FFFFFF
2455_S367,2455,S367,Darkes Forest to Helensburgh,School Buses,712,00B5EF,FFFFFF
2455_S368,2455,S368,Helensburgh to Sutherland Shire CS,School Buses,712,00B5EF,FFFFFF
2455_S369,2455,S369,Sutherland Shire CS to Helensburgh via Holy Cross College ,School Buses,712,00B5EF,FFFFFF
2455_S370,2455,S370,Helensburgh PS to Walker St opp Otford Rd,School Buses,712,00B5EF,FFFFFF
2455_S371,2455,S371,Otford Rd after Werrong Rd to Helensburgh PS,School Buses,712,00B5EF,FFFFFF
2455_S372,2455,S372,Helensburgh PS to Cowper St,School Buses,712,00B5EF,FFFFFF
2455_S373,2455,S373,MET School to Helensburgh PS,School Buses,712,00B5EF,FFFFFF
2455_S374,2455,S374,Helensburgh to Sutherland Shire CS,School Buses,712,00B5EF,FFFFFF
2455_S375,2455,S375,Sutherland Shire CS to Stanwell Park,School Buses,712,00B5EF,FFFFFF
2456_10,2456,10,Wollongong to West Wollongong (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_11,2456,11,Wollongong to Wollongong University (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_24,2456,24,Wollongong to Figtree via Mangerton (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_3,2456,3,Wollongong to Bellambi via Towradgi (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_31,2456,31,Wollongong to Horsley via Unanderra (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_32,2456,32,Dapto to Brooks Reach (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_33,2456,33,Wollongong to Dapto via Unanderra (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_34,2456,34,Wollongong to Warrawong via Unanderra (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_35,2456,35,Unanderra to Wollongong via Farmborough Heights,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_36,2456,36,Kembla Heights to Wollongong,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_37,2456,37,Wollongong to Shellharbour via Dapto (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_39,2456,39,Wollongong to Figtree via Mt Keira (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_41,2456,41,Dapto to Wollongong University (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_43,2456,43,Port Kembla to Dapto (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_51,2456,51,Oak Flats to Wollongong via Stockland Shellharbour,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_52,2456,52,Flinders to Shellharbour Junction,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_53,2456,53,Shellharbour to Wollongong,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_55A,2456,55A,Gong Shuttle Anti-Clockwise (Loop Service) ,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_55C,2456,55C,Gong Shuttle Clockwise (Loop Service) ,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_57,2456,57,Wollongong to Shellharbour via Warrawong (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_6,2456,6,Wollongong to Mount Pleasant (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_65,2456,65,North Wollongong to Port Kembla (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_7,2456,7,Wollongong to Bellambi (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_71,2456,71,Shellharbour to Kiama,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_72,2456,72,Shellharbour to Barrack Point (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_75,2456,75,Stockland Shellharbour to Calderwood via Tullimbar,Illawarra Buses Network,700,00B5EF,FFFFFF
2456_76,2456,76,Shellharbour Beach to Albion Park (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_77,2456,77,Shellharbour to Albion Park (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_8,2456,8,Wollongong to Bellambi via Balgownie (Loop Service),Illawarra Buses Network,700,00B5EF,FFFFFF
2456_S050,2456,S050,Albion Park HS to Calderwood Rd at Causeway,School Buses,712,00B5EF,FFFFFF
2456_S051,2456,S051,Ti Tree Ave bf Maple St to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S052,2456,S052,Woollybutt Dr bf Jarrah Way to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S053,2456,S053,Esperance Dr at Danjeera Dr to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S054,2456,S054,Danjera Dr at Chinchilla Way to Albion Park HS,School Buses,712,00B5EF,FFFFFF
2456_S055,2456,S055,Terry St af Badgery St to Albion Park PS,School Buses,712,00B5EF,FFFFFF
2456_S056,2456,S056,Albion Park PS to Princes Hwy af Nehme Ave,School Buses,712,00B5EF,FFFFFF
2456_S057,2456,S057,Princes Hwy bf Mallee St to Albion Park Rail PS,School Buses,712,00B5EF,FFFFFF
2456_S058,2456,S058,Woollybutt Dr bf Jarrah Way to Albion Park Rail HS,School Buses,712,00B5EF,FFFFFF
2456_S059,2456,S059,Albion Park to Albion Park Rail PS,School Buses,712,00B5EF,FFFFFF
2456_S060,2456,S060,Woodlands Dr at Shellharbour Rd to Barrack Heights PS,School Buses,712,00B5EF,FFFFFF
2456_S061,2456,S061,Rothery St opp Tressider Pl to Bellambi PS via Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S062,2456,S062,Blackbutt to Balarang PS,School Buses,712,00B5EF,FFFFFF
2456_S063,2456,S063,Cedars Christian College to Shellharbour Bus Depot,School Buses,712,00B5EF,FFFFFF
2456_S064,2456,S064,Wollongong TAFE to Cedars Christian College,School Buses,712,00B5EF,FFFFFF
2456_S065,2456,S065,Bonaira St at Henley Ave to Corpus Christi HS ,School Buses,712,00B5EF,FFFFFF
2456_S066,2456,S066,Pur Pur Ave at Shellharbour Rd to Corpus Christi HS,School Buses,712,00B5EF,FFFFFF
2456_S067,2456,S067,Port Kembla to Corpus Christi HS via Lake Illawarra,School Buses,712,00B5EF,FFFFFF
2456_S068,2456,S068,Corpus Christi HS to Horsley via Albion Park,School Buses,712,00B5EF,FFFFFF
2456_S069,2456,S069,Shellharbour to Corpus Christi HS,School Buses,712,00B5EF,FFFFFF
2456_S070,2456,S070,Albion Park PS to Corpus Christi HS,School Buses,712,00B5EF,FFFFFF
2456_S071,2456,S071,Dunmore Station to Corpus Christi HS,School Buses,712,00B5EF,FFFFFF
2456_S072,2456,S072,"Little Park, Wollongong St to Corpus Christi HS",School Buses,712,00B5EF,FFFFFF
2456_S073,2456,S073,Fairy Meadow Demonstration School to Corrimal HS,School Buses,712,00B5EF,FFFFFF
2456_S074,2456,S074,Corrimal HS to Bellambi PS via Rothery St,School Buses,712,00B5EF,FFFFFF
2456_S075,2456,S075,Corrimal HS to Cabbage Tree Lane af Mclean Ave via Fernhill,School Buses,712,00B5EF,FFFFFF
2456_S076,2456,S076,Wollongong TAFE to Coniston PS,School Buses,712,00B5EF,FFFFFF
2456_S077,2456,S077,Horsley to Dapto HS via Bong Bong Rd,School Buses,712,00B5EF,FFFFFF
2456_S078,2456,S078,Dapto HS to Dapto PS,School Buses,712,00B5EF,FFFFFF
2456_S079,2456,S079,Horsley Dr af Ashwood Pl to Dapto HS,School Buses,712,00B5EF,FFFFFF
2456_S080,2456,S080,Dapto HS to Dapto PS,School Buses,712,00B5EF,FFFFFF
2456_S081,2456,S081,Fairwater Dr af Highcroft Bvd to Dapto PS,School Buses,712,00B5EF,FFFFFF
2456_S082,2456,S082,North Marshall Mount Rd to Dapto HS,School Buses,712,00B5EF,FFFFFF
2456_S083,2456,S083,Kembla Grange to Horsley via Wongawilli,School Buses,712,00B5EF,FFFFFF
2456_S084,2456,S084,"Dapto PS to Kembla Grange Station via Wongawilli, Sierra Dv & Bong Bong Rd ",School Buses,712,00B5EF,FFFFFF
2456_S085,2456,S085,Fowlers Rd af Heininger St to Dapto PS via Kanahooka Rd,School Buses,712,00B5EF,FFFFFF
2456_S086,2456,S086,Bong Bong Rd opp Horsley Dr to Dapto PS,School Buses,712,00B5EF,FFFFFF
2456_S087,2456,S087,Stockland Shellharbour to Edmund Rice College via Albion Park,School Buses,712,00B5EF,FFFFFF
2456_S088,2456,S088,Bellambi Bowling Club to Edmund Rice College,School Buses,712,00B5EF,FFFFFF
2456_S089,2456,S089,Edmund Rice College to Wollongong Central Shopping Centre,School Buses,712,00B5EF,FFFFFF
2456_S090,2456,S090,"Little Park, Wollongong St to Edmund Rice College via Shell Cove",School Buses,712,00B5EF,FFFFFF
2456_S091,2456,S091,Mount Kembla to Edmund Rice College via Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S092,2456,S092,Farmborough Rd at Princes Hwy to Edmund Rice College,School Buses,712,00B5EF,FFFFFF
2456_S093,2456,S093,Horsley to Edmund Rice College via Unanderra,School Buses,712,00B5EF,FFFFFF
2456_S094,2456,S094,Port Kembla to Edmund Rice College via Lake Heights,School Buses,712,00B5EF,FFFFFF
2456_S095,2456,S095,The Avenue af Taronga Ave to Edmund Rice College via Wollongong Central,School Buses,712,00B5EF,FFFFFF
2456_S096,2456,S096,Balmoral St at Kembla St to Edmund Rice College via Mt Pleasant,School Buses,712,00B5EF,FFFFFF
2456_S097,2456,S097,Corrimal PS to Edmund Rice College,School Buses,712,00B5EF,FFFFFF
2456_S098,2456,S098,Harry Graham Dr opp Central Ave to Figtree HS,School Buses,712,00B5EF,FFFFFF
2456_S099,2456,S099,"Farmborough Aged Care, Waples Rd to Figtree HS",School Buses,712,00B5EF,FFFFFF
2456_S100,2456,S100,Figtree HS to West Wollongong,School Buses,712,00B5EF,FFFFFF
2456_S101,2456,S101,Figtree HS to Kembla Heights via Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S102,2456,S102,Figtree HS to Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S103,2456,S103,Figtree HS to Kembla Heights,School Buses,712,00B5EF,FFFFFF
2456_S104,2456,S104,Flinders PS to Southern Cross Bvd bf Cove Bvd,School Buses,712,00B5EF,FFFFFF
2456_S105,2456,S105,Farmborough Rd PS to Derribong Dr bf Odenpa Rd,School Buses,712,00B5EF,FFFFFF
2456_S106,2456,S106,Para Meadows PS to St Brigid's PS,School Buses,712,00B5EF,FFFFFF
2456_S107,2456,S107,Holy Spirit College to Good Samaritan PS,School Buses,712,00B5EF,FFFFFF
2456_S108,2456,S108,New Mt Pleasant Rd at Bushland Ave to Good Samaritan PS,School Buses,712,00B5EF,FFFFFF
2456_S109,2456,S109,Princes Hwy af Farmborough Rd to Good Samaritan PS,School Buses,712,00B5EF,FFFFFF
2456_S110,2456,S110,Bong Bong Rd opp Parkdale Ave to Hayes Park PS via Horsley,School Buses,712,00B5EF,FFFFFF
2456_S111,2456,S111,McGrath St af Princes Hwy to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S112,2456,S112,Dunfries Ave bf Gaynor Ave to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S113,2456,S113,Wollongong Conservatorium of Music to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S114,2456,S114,Farmborough Heights to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S115,2456,S115,Panorama Dr af Lyrebird Way to Holy Spirit College via Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S116,2456,S116,Obriens Rd af Princes Hwy to Holy Spirit College,School Buses,712,00B5EF,FFFFFF
2456_S117,2456,S117,Holy Spirit College to Fairy Meadow PS,School Buses,712,00B5EF,FFFFFF
2456_S118,2456,S118,Wentworth Rd opp Jubilee Rd to Holy Spirit College via Lake Heights,School Buses,712,00B5EF,FFFFFF
2456_S119,2456,S119,Woonona HS to Cordeaux Heights,School Buses,712,00B5EF,FFFFFF
2456_S120,2456,S120,Gilmore St at Reserve St to Illawarra Christian School via Unanderra,School Buses,712,00B5EF,FFFFFF
2456_S121,2456,S121,Berkeley East PS to Unanderra PS,School Buses,712,00B5EF,FFFFFF
2456_S122,2456,S122,Shellharbour Depot to Illawarra Christian School via Albion Park,School Buses,712,00B5EF,FFFFFF
2456_S123,2456,S123,Illawarra Christian School to Princes Hwy opp Farmborough Rd,School Buses,712,00B5EF,FFFFFF
2456_S124,2456,S124,Gipps St af Hothersal St to Tongara College,School Buses,712,00B5EF,FFFFFF
2456_S125,2456,S125,Shellharbour Rd opp Barrack Av to Tongara College,School Buses,712,00B5EF,FFFFFF
2456_S126,2456,S126,Southern Cross Bvd bf Monkhouse Pde to Tongara College,School Buses,712,00B5EF,FFFFFF
2456_S127,2456,S127,Burdekin Dr opp Roper Rd to Tongara College,School Buses,712,00B5EF,FFFFFF
2456_S128,2456,S128,Terry St at Wiley St to Tongara College,School Buses,712,00B5EF,FFFFFF
2456_S129,2456,S129,Prince Edward Dr at Kanahooka Rd to Albion Park HS via Horsley,School Buses,712,00B5EF,FFFFFF
2456_S130,2456,S130,Port Kembla Station to Five Islands Secondary College,School Buses,712,00B5EF,FFFFFF
2456_S131,2456,S131,Booreea Blvd bf Sheringa Grove to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S132,2456,S132,Tresnan Ave at Blackman Pde to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S133,2456,S133,Gerard Ave at Carlon Cr to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S134,2456,S134,Fairloch Ave af Farmborough Rd to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S135,2456,S135,Cove Bvd bf Brindabella Dr to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S136,2456,S136,Wentworth Rd opp Jubilee Rd to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S137,2456,S137,Dapto Mall to Illawarra Sports HS,School Buses,712,00B5EF,FFFFFF
2456_S138,2456,S138,"Warrila Grove Shopping Centre, Shellharbour Rd to Kiama HS",School Buses,712,00B5EF,FFFFFF
2456_S139,2456,S139,London Dr opp Shaftesbury Ave to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S140,2456,S140,Oak Flats Station to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S141,2456,S141,Chalmers St opp Hill Gr to Keira HS,School Buses,712,00B5EF,FFFFFF
2456_S142,2456,S142,David St af Gilmore St to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S143,2456,S143,Heaslip St af St Johns Ave to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S144,2456,S144,Wentworth Rd opp Jubilee Rd to Wollongong HS of Performing Arts,School Buses,712,00B5EF,FFFFFF
2456_S145,2456,S145,Cove Bvd bf Brindabella Dr to Wollongong HS Performing Arts Centre,School Buses,712,00B5EF,FFFFFF
